,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,NA_Cumulative_Sales,Cumulative_NA_Sales,Cumulative_JP_Sales
28168,12952.0,Dragon's Lair 3D: Return to the Lair,XB,2002.0,Platform,Ubisoft,0.04,0.01,0.0,0.0,0.05,00s,,275.9100000000003,1.2100000000000002
28171,12998.0,Rally Fusion: Race of Champions,XB,2002.0,Racing,Activision,0.04,0.01,0.0,0.0,0.05,00s,,275.95000000000033,1.2100000000000002
28176,13058.0,Phantom Crash,XB,2002.0,Simulation,Phantagram,0.03,0.01,0.01,0.0,0.05,00s,,275.9800000000003,1.2200000000000002
28189,13312.0,Kakuto Chojin,XB,2002.0,Fighting,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.05,00s,,276.0200000000003,1.2200000000000002
28190,13332.0,Shin Megami Tensei NINE,XB,2002.0,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05,00s,,276.0200000000003,1.2700000000000002
28191,13341.0,NightCaster II: Equinox,XB,2002.0,Action,Jaleco,0.03,0.01,0.0,0.0,0.05,00s,,276.0500000000003,1.2700000000000002
28195,13392.0,Mike Tyson Heavyweight Boxing,XB,2002.0,Sports,Codemasters,0.03,0.01,0.0,0.0,0.05,00s,,276.08000000000027,1.2700000000000002
28204,13623.0,Tennis Masters Series 2003,XB,2002.0,Sports,Microids,0.03,0.01,0.0,0.0,0.04,00s,,276.11000000000024,1.2700000000000002
28212,13867.0,Colin McRae Rally 3,XB,2002.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,00s,,276.1400000000002,1.2700000000000002
28220,14002.0,Smashing Drive,XB,2002.0,Racing,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,00s,,276.1700000000002,1.2700000000000002
28222,14118.0,RedCard 20-03,XB,2002.0,Sports,Midway Games,0.03,0.01,0.0,0.0,0.03,00s,,276.20000000000016,1.2700000000000002
28239,14597.0,Metal Dungeon,XB,2002.0,Role-Playing,Xicat Interactive,0.02,0.01,0.0,0.0,0.03,00s,,276.22000000000014,1.2700000000000002
28241,14631.0,Whiteout,XB,2002.0,Racing,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,00s,,276.2400000000001,1.2700000000000002
28244,14671.0,ESPN Winter X Games: Snowboarding 2002,XB,2002.0,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,00s,,276.2600000000001,1.2700000000000002
28252,14960.0,NBA Starting Five,XB,2002.0,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.02,00s,,276.2800000000001,1.2700000000000002
28256,15051.0,Total Immersion Racing,XB,2002.0,Racing,Empire Interactive,0.02,0.01,0.0,0.0,0.02,00s,,276.30000000000007,1.2700000000000002
28261,15096.0,Toxic Grind,XB,2002.0,Sports,THQ,0.02,0.0,0.0,0.0,0.02,00s,,276.32000000000005,1.2700000000000002
28277,15502.0,ESPN MLS ExtraTime 2002,XB,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,00s,,276.33000000000004,1.2700000000000002
28279,15595.0,ESPN NFL Primetime 2002,XB,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,00s,,276.34000000000003,1.2700000000000002
28293,15897.0,Antz Extreme Racing,XB,2002.0,Racing,Empire Interactive,0.01,0.0,0.0,0.0,0.02,00s,,276.35,1.2700000000000002
28299,16082.0,Egg Mania: Eggstreme Madness,XB,2002.0,Puzzle,Kemco,0.01,0.0,0.0,0.0,0.01,00s,,276.36,1.2700000000000002
28303,16141.0,WTA Tour Tennis,XB,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,00s,,276.37,1.2700000000000002
28309,16328.0,RalliSport Challenge(JP sales),XB,2002.0,Racing,Microsoft Game Studios,0.0,0.0,0.01,0.0,0.01,00s,,276.37,1.2800000000000002
28312,16379.0,Super Bubble Pop,XB,2002.0,Puzzle,Jaleco,0.01,0.0,0.0,0.0,0.01,00s,,276.38,1.2800000000000002
28314,16429.0,ESPN NBA 2Night 2002,XB,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,00s,,276.39,1.2800000000000002
28340,618.0,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,XB,2003.0,Action,Take-Two Interactive,1.84,0.56,0.0,0.09,2.49,00s,,278.22999999999996,1.2800000000000002
28344,744.0,Star Wars: Knights of the Old Republic,XB,2003.0,Role-Playing,Activision,1.68,0.44,0.0,0.08,2.19,00s,,279.90999999999997,1.2800000000000002
28362,1047.0,Need for Speed Underground,XB,2003.0,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,00s,,280.99999999999994,1.2800000000000002
28365,1095.0,PGR: Project Gotham Racing 2,XB,2003.0,Racing,Microsoft Game Studios,0.97,0.59,0.04,0.07,1.67,00s,,281.96999999999997,1.3200000000000003
28372,1199.0,Tom Clancy's Rainbow Six 3,XB,2003.0,Shooter,Ubisoft,0.91,0.57,0.0,0.07,1.55,00s,,282.88,1.3200000000000003
28381,1401.0,True Crime: Streets of LA,XB,2003.0,Action,Activision,0.96,0.37,0.0,0.05,1.38,00s,,283.84,1.3200000000000003
28383,1448.0,The Simpsons: Hit & Run,XB,2003.0,Racing,Vivendi Games,0.7,0.58,0.0,0.07,1.35,00s,,284.53999999999996,1.3200000000000003
28389,1561.0,Tony Hawk's Underground,XB,2003.0,Sports,Activision,0.85,0.37,0.0,0.05,1.27,00s,,285.39,1.3200000000000003
28397,1681.0,Enter the Matrix,XB,2003.0,Action,Atari,0.72,0.43,0.01,0.04,1.2,00s,,286.11,1.3300000000000003
28400,1735.0,Medal of Honor: Rising Sun,XB,2003.0,Shooter,Electronic Arts,0.76,0.36,0.0,0.05,1.17,00s,,286.87,1.3300000000000003
28404,1797.0,The Lord of the Rings: The Return of the King,XB,2003.0,Action,Electronic Arts,0.71,0.38,0.0,0.05,1.14,00s,,287.58,1.3300000000000003
28405,1833.0,Counter-Strike,XB,2003.0,Shooter,Microsoft Game Studios,0.85,0.23,0.0,0.04,1.11,00s,,288.43,1.3300000000000003
28408,1883.0,Madden NFL 2004,XB,2003.0,Sports,Electronic Arts,1.02,0.02,0.0,0.05,1.09,00s,,289.45,1.3300000000000003
28417,2066.0,SoulCalibur II,XB,2003.0,Fighting,Namco Bandai Games,0.78,0.18,0.03,0.0,1.0,00s,,290.22999999999996,1.3600000000000003
28425,2216.0,Prince of Persia: The Sands of Time,XB,2003.0,Action,Ubisoft,0.57,0.33,0.0,0.04,0.94,00s,,290.79999999999995,1.3600000000000003
28431,2309.0,Sonic Heroes,XB,2003.0,Platform,Sega,0.41,0.43,0.01,0.05,0.9,00s,,291.21,1.3700000000000003
28434,2376.0,Crimson Skies: High Road to Revenge,XB,2003.0,Simulation,Microsoft Game Studios,0.65,0.19,0.0,0.03,0.87,00s,,291.85999999999996,1.3700000000000003
28435,2384.0,Tom Clancy's Ghost Recon: Island Thunder,XB,2003.0,Shooter,Ubisoft,0.61,0.24,0.0,0.03,0.87,00s,,292.46999999999997,1.3700000000000003
28438,2490.0,Brute Force,XB,2003.0,Shooter,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83,00s,,293.09,1.3800000000000003
28441,2625.0,FIFA Soccer 2004,XB,2003.0,Sports,Electronic Arts,0.24,0.49,0.0,0.05,0.79,00s,,293.33,1.3800000000000003
28455,2979.0,NBA Street Vol. 2,XB,2003.0,Sports,Electronic Arts,0.62,0.04,0.0,0.02,0.68,00s,,293.95,1.3800000000000003
28457,3011.0,Return to Castle Wolfenstein: Tides of War,XB,2003.0,Shooter,Activision,0.49,0.16,0.0,0.02,0.67,00s,,294.44,1.3800000000000003
28460,3063.0,Finding Nemo,XB,2003.0,Action,THQ,0.48,0.16,0.0,0.02,0.66,00s,,294.92,1.3800000000000003
28466,3144.0,Max Payne 2: The Fall of Max Payne,XB,2003.0,Shooter,Take-Two Interactive,0.47,0.15,0.0,0.02,0.64,00s,,295.39000000000004,1.3800000000000003
28469,3251.0,Tiger Woods PGA Tour 2004,XB,2003.0,Sports,Electronic Arts,0.47,0.13,0.0,0.02,0.62,00s,,295.86000000000007,1.3800000000000003
28477,3417.0,Dead or Alive Xtreme Beach Volleyball,XB,2003.0,Sports,Microsoft Game Studios,0.36,0.08,0.14,0.02,0.59,00s,,296.2200000000001,1.5200000000000005
28482,3547.0,SpongeBob SquarePants: Battle for Bikini Bottom,XB,2003.0,Platform,THQ,0.45,0.1,0.0,0.02,0.57,00s,,296.6700000000001,1.5200000000000005
28487,3571.0,The Sims: Bustin' Out,XB,2003.0,Simulation,Electronic Arts,0.4,0.14,0.0,0.02,0.56,00s,,297.07000000000005,1.5200000000000005
28488,3591.0,WWE Raw 2,XB,2003.0,Fighting,THQ,0.43,0.11,0.0,0.02,0.56,00s,,297.50000000000006,1.5200000000000005
28495,3701.0,Dance Dance Revolution Ultramix,XB,2003.0,Simulation,Konami Digital Entertainment,0.42,0.11,0.0,0.02,0.54,00s,,297.9200000000001,1.5200000000000005
28508,3916.0,NBA Live 2004,XB,2003.0,Sports,Electronic Arts,0.44,0.04,0.0,0.02,0.51,00s,,298.36000000000007,1.5200000000000005
28510,3959.0,Midnight Club II,XB,2003.0,Racing,Take-Two Interactive,0.42,0.06,0.0,0.02,0.5,00s,,298.7800000000001,1.5200000000000005
28523,4303.0,Top Spin,XB,2003.0,Sports,Microsoft Game Studios,0.36,0.08,0.0,0.02,0.46,00s,,299.1400000000001,1.5200000000000005
28525,4346.0,Star Wars Jedi Knight: Jedi Academy,XB,2003.0,Shooter,Activision,0.34,0.1,0.0,0.02,0.45,00s,,299.4800000000001,1.5200000000000005
28527,4398.0,ATV Quad Power Racing 2,XB,2003.0,Racing,Acclaim Entertainment,0.36,0.07,0.0,0.01,0.45,00s,,299.8400000000001,1.5200000000000005
28535,4510.0,NCAA Football 2004,XB,2003.0,Sports,Electronic Arts,0.4,0.02,0.0,0.02,0.43,00s,,300.24000000000007,1.5200000000000005
28540,4558.0,Midway Arcade Treasures,XB,2003.0,Misc,Midway Games,0.33,0.08,0.0,0.01,0.43,00s,,300.57000000000005,1.5200000000000005
28542,4581.0,The Sims,XB,2003.0,Simulation,Electronic Arts,0.31,0.1,0.0,0.01,0.42,00s,,300.88000000000005,1.5200000000000005
28557,4929.0,SSX 3,XB,2003.0,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.39,00s,,301.1700000000001,1.5200000000000005
28570,5225.0,ESPN NFL Football,XB,2003.0,Sports,Sega,0.27,0.08,0.0,0.01,0.36,00s,,301.44000000000005,1.5200000000000005
28575,5286.0,Cabela's Dangerous Hunts,XB,2003.0,Sports,Zoo Digital Publishing,0.26,0.08,0.0,0.01,0.35,00s,,301.70000000000005,1.5200000000000005
28580,5317.0,Xbox Music Mixer,XB,2003.0,Misc,Microsoft Game Studios,0.26,0.08,0.0,0.01,0.35,00s,,301.96000000000004,1.5200000000000005
28588,5471.0,Hulk,XB,2003.0,Action,Universal Interactive,0.25,0.07,0.0,0.01,0.33,00s,,302.21000000000004,1.5200000000000005
28589,5476.0,Deus Ex: Invisible War,XB,2003.0,Shooter,Eidos Interactive,0.25,0.07,0.0,0.01,0.33,00s,,302.46000000000004,1.5200000000000005
28600,5675.0,NFL Fever 2004,XB,2003.0,Sports,Microsoft Game Studios,0.24,0.07,0.0,0.01,0.32,00s,,302.70000000000005,1.5200000000000005
28601,5707.0,Crash Nitro Kart,XB,2003.0,Racing,Vivendi Games,0.24,0.07,0.0,0.01,0.31,00s,,302.94000000000005,1.5200000000000005
28605,5826.0,Midtown Madness 3,XB,2003.0,Racing,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.3,00s,,303.1700000000001,1.5200000000000005
28613,5948.0,Teenage Mutant Ninja Turtles,XB,2003.0,Action,Konami Digital Entertainment,0.22,0.06,0.0,0.01,0.3,00s,,303.3900000000001,1.5200000000000005
28614,5954.0,AMF Bowling 2004,XB,2003.0,Sports,Mud Duck Productions,0.22,0.06,0.0,0.01,0.3,00s,,303.6100000000001,1.5200000000000005
28618,6049.0,Pirates of the Caribbean,XB,2003.0,Role-Playing,Ubisoft,0.22,0.06,0.0,0.01,0.29,00s,,303.83000000000015,1.5200000000000005
28620,6097.0,Links 2004,XB,2003.0,Sports,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.29,00s,,304.04000000000013,1.5200000000000005
28628,6156.0,Kung Fu Chaos,XB,2003.0,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.28,00s,,304.2500000000001,1.5200000000000005
28629,6176.0,Conflict: Desert Storm II - Back to Bagdhad,XB,2003.0,Shooter,SCi,0.21,0.06,0.0,0.01,0.28,00s,,304.4600000000001,1.5200000000000005
28636,6270.0,Tao Feng: Fist of the Lotus,XB,2003.0,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.27,00s,,304.6700000000001,1.5200000000000005
28642,6440.0,ESPN NBA Basketball,XB,2003.0,Sports,Sega,0.2,0.06,0.0,0.01,0.27,00s,,304.87000000000006,1.5200000000000005
28644,6536.0,Outlaw Volleyball,XB,2003.0,Sports,TDK Mediactive,0.19,0.06,0.0,0.01,0.26,00s,,305.06000000000006,1.5200000000000005
28645,6544.0,Dungeons & Dragons Heroes,XB,2003.0,Role-Playing,Atari,0.19,0.06,0.0,0.01,0.26,00s,,305.25000000000006,1.5200000000000005
28649,6610.0,Secret Weapons Over Normandy,XB,2003.0,Simulation,LucasArts,0.19,0.05,0.0,0.01,0.25,00s,,305.44000000000005,1.5200000000000005
28651,6647.0,Amped 2,XB,2003.0,Sports,Microsoft Game Studios,0.2,0.04,0.0,0.01,0.25,00s,,305.64000000000004,1.5200000000000005
28653,6681.0,XIII,XB,2003.0,Shooter,Ubisoft,0.16,0.08,0.0,0.01,0.25,00s,,305.80000000000007,1.5200000000000005
28658,6821.0,Corvette,XB,2003.0,Racing,TDK Mediactive,0.18,0.05,0.0,0.01,0.24,00s,,305.9800000000001,1.5200000000000005
28659,6832.0,Burnout 2: Point of Impact,XB,2003.0,Racing,Acclaim Entertainment,0.18,0.05,0.0,0.01,0.24,00s,,306.1600000000001,1.5200000000000005
28660,6837.0,Kill.Switch,XB,2003.0,Shooter,Namco Bandai Games,0.18,0.05,0.0,0.01,0.24,00s,,306.3400000000001,1.5200000000000005
28663,6879.0,NCAA March Madness 2004,XB,2003.0,Sports,Electronic Arts,0.18,0.05,0.0,0.01,0.24,00s,,306.5200000000001,1.5200000000000005
28665,6894.0,The Hobbit,XB,2003.0,Platform,Vivendi Games,0.18,0.05,0.0,0.01,0.24,00s,,306.7000000000001,1.5200000000000005
28670,6972.0,NASCAR Thunder 2004,XB,2003.0,Racing,Electronic Arts,0.18,0.05,0.0,0.01,0.23,00s,,306.8800000000001,1.5200000000000005
28671,6995.0,Starsky & Hutch,XB,2003.0,Racing,Empire Interactive,0.17,0.05,0.0,0.01,0.23,00s,,307.0500000000001,1.5200000000000005
28676,7087.0,Freedom Fighters,XB,2003.0,Shooter,Electronic Arts,0.17,0.05,0.0,0.01,0.23,00s,,307.22000000000014,1.5200000000000005
28677,7089.0,Soldier of Fortune II: Double Helix,XB,2003.0,Shooter,Activision,0.17,0.05,0.0,0.01,0.23,00s,,307.39000000000016,1.5200000000000005
28689,7354.0,MTV Celebrity Deathmatch,XB,2003.0,Fighting,Gotham Games,0.16,0.05,0.0,0.01,0.21,00s,,307.5500000000002,1.5200000000000005
28693,7409.0,Cabela's Deer Hunt: 2004 Season,XB,2003.0,Sports,Activision Value,0.16,0.05,0.0,0.01,0.21,00s,,307.7100000000002,1.5200000000000005
28696,7494.0,X2: Wolverine's Revenge,XB,2003.0,Platform,Activision,0.15,0.04,0.0,0.01,0.21,00s,,307.8600000000002,1.5200000000000005
28703,7611.0,MVP Baseball 2003,XB,2003.0,Sports,Electronic Arts,0.15,0.04,0.0,0.01,0.2,00s,,308.01000000000016,1.5200000000000005
28705,7628.0,IHRA Drag Racing 2004,XB,2003.0,Racing,Bethesda Softworks,0.15,0.04,0.0,0.01,0.2,00s,,308.16000000000014,1.5200000000000005
28707,7686.0,Tetris Worlds (Online Edition),XB,2003.0,Puzzle,THQ,0.15,0.04,0.0,0.01,0.2,00s,,308.3100000000001,1.5200000000000005
28713,7813.0,Legacy of Kain: Defiance,XB,2003.0,Action,Eidos Interactive,0.14,0.04,0.0,0.01,0.19,00s,,308.4500000000001,1.5200000000000005
28720,7976.0,Harry Potter: Quidditch World Cup,XB,2003.0,Sports,Electronic Arts,0.14,0.04,0.0,0.01,0.19,00s,,308.5900000000001,1.5200000000000005
28724,8012.0,Indiana Jones and the Emperor's Tomb,XB,2003.0,Action,LucasArts,0.14,0.04,0.0,0.01,0.18,00s,,308.7300000000001,1.5200000000000005
28732,8199.0,NHL 2004,XB,2003.0,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,00s,,308.86000000000007,1.5200000000000005
28733,8249.0,NBA Inside Drive 2004,XB,2003.0,Sports,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,00s,,308.99000000000007,1.5200000000000005
28735,8267.0,Metal Arms: Glitch in the System,XB,2003.0,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,00s,,309.12000000000006,1.5200000000000005
28736,8273.0,Exhibition Volume 02,XB,2003.0,Misc,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,00s,,309.25000000000006,1.5200000000000005
28737,8287.0,SWAT: Global Strike Team,XB,2003.0,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,00s,,309.38000000000005,1.5200000000000005
28742,8316.0,Hunter: The Reckoning Redeemer,XB,2003.0,Action,Interplay,0.13,0.04,0.0,0.01,0.17,00s,,309.51000000000005,1.5200000000000005
28743,8342.0,Spawn: Armageddon,XB,2003.0,Action,Electronic Arts,0.13,0.04,0.0,0.01,0.17,00s,,309.64000000000004,1.5200000000000005
28745,8392.0,State of Emergency,XB,2003.0,Action,Take-Two Interactive,0.13,0.04,0.0,0.01,0.17,00s,,309.77000000000004,1.5200000000000005
28747,8413.0,Backyard Wrestling: Don't Try This at Home,XB,2003.0,Fighting,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,00s,,309.90000000000003,1.5200000000000005
28755,8525.0,Magic: The Gathering - Battlegrounds,XB,2003.0,Strategy,Atari,0.12,0.03,0.0,0.01,0.16,00s,,310.02000000000004,1.5200000000000005
28757,8551.0,Dynasty Warriors 4,XB,2003.0,Action,Tecmo Koei,0.12,0.03,0.0,0.01,0.16,00s,,310.14000000000004,1.5200000000000005
28771,8817.0,World Series Baseball 2K3,XB,2003.0,Sports,Sega,0.11,0.03,0.0,0.01,0.15,00s,,310.25000000000006,1.5200000000000005
28772,8873.0,Ford Racing 2,XB,2003.0,Racing,Empire Interactive,0.11,0.03,0.0,0.01,0.15,00s,,310.36000000000007,1.5200000000000005
28774,8929.0,Phantasy Star Online Episode I & II,XB,2003.0,Role-Playing,Sega,0.11,0.03,0.0,0.01,0.15,00s,,310.4700000000001,1.5200000000000005
28778,8996.0,Grabbed by the Ghoulies,XB,2003.0,Action,Microsoft Game Studios,0.11,0.03,0.0,0.01,0.14,00s,,310.5800000000001,1.5200000000000005
28781,9077.0,Terminator 3: Rise of the Machines,XB,2003.0,Action,Atari,0.11,0.03,0.0,0.01,0.14,00s,,310.6900000000001,1.5200000000000005
28783,9117.0,Scooby-Doo! Night of 100 Frights,XB,2003.0,Platform,THQ,0.11,0.03,0.0,0.01,0.14,00s,,310.8000000000001,1.5200000000000005
28786,9194.0,Dino Crisis 3,XB,2003.0,Action,Capcom,0.08,0.03,0.03,0.0,0.14,00s,,310.8800000000001,1.5500000000000005
28788,9293.0,NBA Jam,XB,2003.0,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.14,00s,,310.98000000000013,1.5500000000000005
28789,9299.0,Apex,XB,2003.0,Racing,Atari,0.1,0.03,0.0,0.0,0.14,00s,,311.08000000000015,1.5500000000000005
28790,9325.0,Gladius,XB,2003.0,Strategy,Activision,0.1,0.03,0.0,0.0,0.14,00s,,311.1800000000002,1.5500000000000005
28791,9333.0,Spy Hunter 2,XB,2003.0,Racing,Midway Games,0.1,0.03,0.0,0.0,0.13,00s,,311.2800000000002,1.5500000000000005
28794,9392.0,Rogue Ops,XB,2003.0,Action,Kemco,0.1,0.03,0.0,0.0,0.13,00s,,311.3800000000002,1.5500000000000005
28795,9457.0,Mission: Impossible - Operation Surma,XB,2003.0,Platform,Atari,0.1,0.03,0.0,0.0,0.13,00s,,311.48000000000025,1.5500000000000005
28796,9501.0,RollerCoaster Tycoon,XB,2003.0,Strategy,Atari,0.1,0.03,0.0,0.0,0.13,00s,,311.58000000000027,1.5500000000000005
28803,9564.0,All-Star Baseball 2004,XB,2003.0,Sports,Acclaim Entertainment,0.1,0.03,0.0,0.0,0.13,00s,,311.6800000000003,1.5500000000000005
28804,9582.0,Star Wars: Clone Wars,XB,2003.0,Shooter,LucasArts,0.1,0.03,0.0,0.0,0.13,00s,,311.7800000000003,1.5500000000000005
28806,9651.0,Armed and Dangerous,XB,2003.0,Shooter,LucasArts,0.09,0.03,0.0,0.0,0.13,00s,,311.8700000000003,1.5500000000000005
28810,9757.0,Red Faction II,XB,2003.0,Shooter,THQ,0.09,0.03,0.0,0.0,0.12,00s,,311.96000000000026,1.5500000000000005
28811,9760.0,Voodoo Vince,XB,2003.0,Platform,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12,00s,,312.05000000000024,1.5500000000000005
28819,9890.0,MLB Inside Pitch 2003,XB,2003.0,Sports,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12,00s,,312.1400000000002,1.5500000000000005
28821,9947.0,Buffy the Vampire Slayer: Chaos Bleeds,XB,2003.0,Action,Vivendi Games,0.09,0.03,0.0,0.0,0.12,00s,,312.2300000000002,1.5500000000000005
28822,9996.0,Sphinx and the Cursed Mummy,XB,2003.0,Action,THQ,0.09,0.02,0.0,0.0,0.12,00s,,312.32000000000016,1.5500000000000005
28826,10072.0,Batman: Dark Tomorrow,XB,2003.0,Action,Kemco,0.08,0.02,0.0,0.0,0.11,00s,,312.40000000000015,1.5500000000000005
28827,10086.0,Batman: Rise of Sin Tzu,XB,2003.0,Action,Ubisoft,0.08,0.02,0.0,0.0,0.11,00s,,312.48000000000013,1.5500000000000005
28828,10150.0,The Fairly Odd Parents: Breakin Da Rules,XB,2003.0,Platform,THQ,0.08,0.02,0.0,0.0,0.11,00s,,312.5600000000001,1.5500000000000005
28829,10173.0,ESPN NHL Hockey,XB,2003.0,Sports,Sega,0.08,0.02,0.0,0.0,0.11,00s,,312.6400000000001,1.5500000000000005
28830,10191.0,Disney's Extreme Skate Adventure,XB,2003.0,Sports,Activision,0.08,0.02,0.0,0.0,0.11,00s,,312.7200000000001,1.5500000000000005
28834,10256.0,NHL Rivals 2004,XB,2003.0,Sports,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,00s,,312.80000000000007,1.5500000000000005
28836,10303.0,Dr. Seuss' The Cat in the Hat,XB,2003.0,Misc,Vivendi Games,0.08,0.02,0.0,0.0,0.11,00s,,312.88000000000005,1.5500000000000005
28838,10374.0,Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,00s,,312.96000000000004,1.5500000000000005
28840,10434.0,UFC: Tapout 2,XB,2003.0,Fighting,Capcom,0.08,0.02,0.0,0.0,0.1,00s,,313.04,1.5500000000000005
28842,10441.0,Vexx,XB,2003.0,Platform,Acclaim Entertainment,0.08,0.02,0.0,0.0,0.1,00s,,313.12,1.5500000000000005
28846,10493.0,Syberia,XB,2003.0,Action,Microids,0.08,0.02,0.0,0.0,0.1,00s,,313.2,1.5500000000000005
28848,10510.0,Beyond Good & Evil,XB,2003.0,Adventure,Ubisoft,0.08,0.02,0.0,0.0,0.1,00s,,313.28,1.5500000000000005
28849,10544.0,Capcom vs. SNK 2 EO,XB,2003.0,Fighting,Capcom,0.08,0.02,0.0,0.0,0.1,00s,,313.35999999999996,1.5500000000000005
28854,10664.0,Evil Dead: Fistfull of Boomstick,XB,2003.0,Action,THQ,0.07,0.02,0.0,0.0,0.1,00s,,313.42999999999995,1.5500000000000005
28855,10685.0,Exhibition Volume 03,XB,2003.0,Misc,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.1,00s,,313.49999999999994,1.5500000000000005
28857,10777.0,MotoGP 2,XB,2003.0,Racing,THQ,0.07,0.02,0.0,0.0,0.1,00s,,313.56999999999994,1.5500000000000005
28860,10881.0,MLB SlugFest 20-04,XB,2003.0,Sports,Midway Games,0.07,0.02,0.0,0.0,0.09,00s,,313.63999999999993,1.5500000000000005
28866,10989.0,Disney's The Haunted Mansion,XB,2003.0,Platform,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09,00s,,313.7099999999999,1.5500000000000005
28871,11165.0,R: Racing Evolution,XB,2003.0,Racing,Namco Bandai Games,0.06,0.02,0.0,0.0,0.09,00s,,313.7699999999999,1.5500000000000005
28876,11292.0,Sega GT Online,XB,2003.0,Racing,Sega,0.06,0.02,0.0,0.0,0.08,00s,,313.8299999999999,1.5500000000000005
28880,11338.0,Aliens versus Predator: Extinction,XB,2003.0,Strategy,Electronic Arts,0.06,0.02,0.0,0.0,0.08,00s,,313.88999999999993,1.5500000000000005
28883,11449.0,The Italian Job,XB,2003.0,Racing,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,00s,,313.94999999999993,1.5500000000000005
28887,11492.0,High Heat Major League Baseball 2004,XB,2003.0,Sports,3DO,0.06,0.02,0.0,0.0,0.08,00s,,314.00999999999993,1.5500000000000005
28888,11520.0,Goblin Commander: Unleash the Horde,XB,2003.0,Strategy,Jaleco,0.06,0.02,0.0,0.0,0.08,00s,,314.06999999999994,1.5500000000000005
28891,11549.0,Battlestar Galactica,XB,2003.0,Shooter,Vivendi Games,0.06,0.02,0.0,0.0,0.08,00s,,314.12999999999994,1.5500000000000005
28892,11557.0,RoadKill,XB,2003.0,Action,Midway Games,0.06,0.02,0.0,0.0,0.08,00s,,314.18999999999994,1.5500000000000005
28901,11762.0,Rayman 3: Hoodlum Havoc,XB,2003.0,Platform,Ubisoft,0.06,0.02,0.0,0.0,0.07,00s,,314.24999999999994,1.5500000000000005
28904,11819.0,I-Ninja,XB,2003.0,Platform,Namco Bandai Games,0.05,0.02,0.0,0.0,0.07,00s,,314.29999999999995,1.5500000000000005
28908,11874.0,Exhibition Volume 4,XB,2003.0,Misc,Microsoft Game Studios,0.05,0.02,0.0,0.0,0.07,00s,,314.34999999999997,1.5500000000000005
28913,11976.0,Harry Potter and the Sorcerer's Stone,XB,2003.0,Action,Electronic Arts,0.05,0.02,0.0,0.0,0.07,00s,,314.4,1.5500000000000005
28920,12146.0,Jurassic Park: Operation Genesis,XB,2003.0,Simulation,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07,00s,,314.45,1.5500000000000005
28922,12167.0,World Racing,XB,2003.0,Racing,TDK Mediactive,0.05,0.01,0.0,0.0,0.07,00s,,314.5,1.5500000000000005
28925,12243.0,NHL Hitz Pro,XB,2003.0,Sports,Midway Games,0.05,0.01,0.0,0.0,0.07,00s,,314.55,1.5500000000000005
28926,12276.0,Bionicle,XB,2003.0,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.06,00s,,314.6,1.5500000000000005
28932,12425.0,Barbie Horse Adventures: Wild Horse Rescue,XB,2003.0,Sports,Vivendi Games,0.05,0.01,0.0,0.0,0.06,00s,,314.65000000000003,1.5500000000000005
